salesman_id,country_id,product_id,date,Amount,Boxes Shipped
00008,C-006,0000014,2023-08-24,518,192
00025,C-001,0000019,2023-06-07,1934,239
00006,C-006,0000017,2023-07-28,1309,30
00016,C-005,0000005,2023-02-21,9879,111
00018,C-006,0000001,2023-04-08,1944,297
00007,C-001,0000016,2023-06-28,81,103
00002,C-001,0000020,2023-03-24,2678,20
00009,C-003,0000021,2023-07-29,2931,60
00018,C-005,0000009,2023-05-25,2316,90
00003,C-003,0000018,2023-03-30,6722,330
00018,C-005,0000011,2023-07-18,14529,134
00013,C-006,0000008,2023-05-10,9390,104
00010,C-003,0000019,2023-03-18,16230,94
00025,C-002,0000021,2023-06-15,7224,55
00002,C-006,0000007,2023-05-12,15568,57
00021,C-004,0000020,2023-06-23,2964,105
00013,C-002,0000013,2023-04-21,3357,186
00003,C-003,0000017,2023-08-17,1010,127
00008,C-004,0000009,2023-02-07,20470,54
00021,C-006,0000004,2023-03-17,8763,115
00004,C-002,0000020,2023-08-01,14614,85
00001,C-003,0000012,2023-03-18,9839,31
00003,C-006,0000014,2023-06-14,6633,103
00013,C-001,0000009,2023-04-22,9749,169
00012,C-004,0000009,2023-01-18,5254,31
00016,C-003,0000005,2023-08-26,3430,123
00006,C-004,0000014,2023-06-10,10455,434
00015,C-006,0000022,2023-01-31,2414,7
00021,C-004,0000016,2023-04-08,1445,108
00024,C-003,0000020,2023-06-07,4023,71
00009,C-003,0000002,2023-02-10,8651,43
00013,C-003,0000007,2023-05-16,725,453
00006,C-002,0000020,2023-03-18,2385,540
00002,C-003,0000007,2023-07-13,726,131
00005,C-005,0000016,2023-07-25,4742,83
00002,C-006,0000019,2023-08-19,2557,312
00011,C-006,0000022,2023-06-24,8377,646
00021,C-006,0000014,2023-06-20,841,162
00022,C-002,0000005,2023-08-02,208,216
00023,C-004,0000022,2023-02-22,13370,94
00010,C-004,0000008,2023-02-01,6811,25
00004,C-006,0000022,2023-02-14,6097,300
00021,C-003,0000012,2023-02-24,8685,120
00018,C-002,0000008,2023-03-18,873,140
00016,C-001,0000009,2023-08-30,1913,253
00003,C-005,0000003,2023-05-09,322,76
00019,C-005,0000004,2023-01-18,511,96
00015,C-002,0000015,2023-07-04,7887,335
00005,C-004,0000013,2023-06-03,1794,13
00013,C-004,0000003,2023-02-23,12129,29
00024,C-004,0000005,2023-05-09,11750,213
00021,C-002,0000022,2023-06-06,3967,101
00021,C-002,0000010,2023-07-04,8105,255
00007,C-004,0000010,2023-06-06,1614,106
00024,C-003,0000017,2023-05-13,1613,91
00019,C-004,0000011,2023-01-31,2156,281
00025,C-004,0000021,2023-06-30,8184,43
00009,C-006,0000016,2023-08-25,3613,251
00003,C-004,0000004,2023-01-10,801,101
00007,C-005,0000016,2023-08-22,2069,8
00014,C-004,0000002,2023-04-14,5096,284
00005,C-001,0000004,2023-05-31,10574,338
00005,C-001,0000018,2023-04-08,4611,322
00014,C-005,0000010,2023-02-21,3289,148
00020,C-003,0000016,2023-03-30,10883,394
00010,C-002,0000018,2023-03-02,1517,2
00001,C-005,0000008,2023-07-28,391,184
00017,C-004,0000022,2023-03-24,7969,38
00015,C-003,0000006,2023-08-11,64,109
00016,C-001,0000017,2023-05-17,8832,175
00017,C-006,0000019,2023-05-18,3542,180
00014,C-001,0000003,2023-08-17,6052,173
00025,C-004,0000009,2023-04-04,543,54
00007,C-002,0000002,2023-08-09,18895,201
00007,C-004,0000011,2023-01-17,689,331
00020,C-006,0000015,2023-02-14,4436,31
00003,C-004,0000008,2023-05-16,9111,324
00025,C-006,0000004,2023-03-16,10370,129
00016,C-006,0000022,2023-01-31,5833,290
00009,C-006,0000011,2023-03-10,1230,219
00005,C-001,0000011,2023-06-30,8840,170
00002,C-004,0000009,2023-03-01,5748,176
00010,C-001,0000010,2023-05-27,3666,107
00005,C-001,0000012,2023-07-11,6854,220
00011,C-004,0000001,2023-03-02,4361,59
00001,C-005,0000018,2023-03-04,7686,141
00021,C-001,0000002,2023-06-23,4188,235
00021,C-005,0000017,2023-01-27,5425,234
00012,C-006,0000008,2023-01-14,2897,456
00018,C-002,0000014,2023-07-29,1071,23
00007,C-006,0000004,2023-05-13,6417,497
00009,C-006,0000020,2023-02-03,10967,172
00007,C-002,0000004,2023-05-27,6345,28
00004,C-003,0000010,2023-02-18,2825,25
00007,C-002,0000013,2023-01-28,1464,34
00002,C-001,0000009,2023-06-29,5857,115
00019,C-002,0000021,2023-01-13,4304,282
00001,C-001,0000006,2023-06-27,2048,169
00009,C-006,0000015,2023-03-29,4692,1
00006,C-002,0000011,2023-06-03,7302,153
00010,C-006,0000004,2023-03-21,2057,103
00010,C-002,0000009,2023-04-12,11033,49
00008,C-003,0000018,2023-01-19,7774,247
00011,C-001,0000007,2023-04-06,3843,295
00017,C-003,0000007,2023-08-02,9164,81
00003,C-003,0000009,2023-04-12,7629,146
00005,C-002,0000010,2023-07-21,18221,139
00002,C-004,0000020,2023-03-22,9829,24
00016,C-002,0000003,2023-05-09,4727,5
00020,C-003,0000020,2023-08-09,345,118
00023,C-006,0000019,2023-07-20,3451,283
00007,C-002,0000022,2023-04-14,5071,439
00001,C-006,0000015,2023-01-25,4719,132
00020,C-003,0000017,2023-04-25,3431,174
00024,C-006,0000006,2023-01-17,268,239
00011,C-005,0000009,2023-08-15,991,133
00011,C-006,0000014,2023-06-02,213,17
00006,C-005,0000002,2023-06-30,7586,131
00024,C-004,0000018,2023-02-10,6192,99
00012,C-006,0000021,2023-02-23,1511,602
00018,C-002,0000011,2023-01-27,8693,209
00022,C-001,0000001,2023-05-26,5510,307
00007,C-005,0000022,2023-04-14,1863,22
00023,C-003,0000005,2023-08-01,4823,159
00010,C-003,0000009,2023-08-22,10857,229
00012,C-002,0000005,2023-07-22,11252,159
00016,C-005,0000014,2023-04-28,1388,27
00021,C-003,0000017,2023-05-30,5509,341
00025,C-005,0000012,2023-07-21,2444,155
00004,C-001,0000021,2023-08-02,3176,507
00007,C-004,0000022,2023-06-15,7900,143
00005,C-002,0000002,2023-07-05,9072,142
00017,C-004,0000004,2023-04-12,8,513
00003,C-003,0000022,2023-08-18,1549,104
00004,C-001,0000007,2023-01-12,5502,298
00006,C-006,0000015,2023-08-11,7685,15
00001,C-003,0000013,2023-01-13,5148,402
00016,C-001,0000020,2023-04-29,3070,143
00008,C-004,0000006,2023-07-07,1128,88
00023,C-004,0000001,2023-03-11,8503,4
00023,C-001,0000022,2023-02-16,5961,241
00009,C-003,0000011,2023-01-07,2478,33
00013,C-004,0000010,2023-01-12,1270,497
00013,C-002,0000009,2023-06-09,11131,144
00020,C-002,0000009,2023-05-16,2455,83
00003,C-001,0000002,2023-06-23,12765,100
00014,C-001,0000018,2023-01-28,13351,198
00024,C-001,0000001,2023-07-14,2763,223
00009,C-006,0000010,2023-04-18,6523,245
00005,C-005,0000012,2023-06-14,1868,82
00005,C-001,0000008,2023-04-15,8432,251
00015,C-006,0000003,2023-05-19,5647,64
00003,C-002,0000015,2023-04-13,1485,180
00016,C-006,0000019,2023-08-15,3860,395
00019,C-002,0000019,2023-08-22,3237,227
00019,C-004,0000020,2023-04-22,4072,64
00017,C-001,0000019,2023-08-03,8055,118
00018,C-004,0000011,2023-01-04,420,224
00021,C-006,0000006,2023-01-13,17074,218
00002,C-003,0000020,2023-05-11,13624,33
00016,C-004,0000003,2023-02-16,2318,235
00017,C-001,0000021,2023-05-20,10740,67
00001,C-001,0000010,2023-02-03,7625,422
00013,C-002,0000016,2023-05-06,10168,159
00006,C-001,0000019,2023-06-30,6635,141
00006,C-001,0000004,2023-03-22,860,158
00022,C-006,0000008,2023-02-17,8671,52
00001,C-001,0000002,2023-07-07,5534,63
00005,C-001,0000022,2023-03-16,6800,187
00021,C-001,0000005,2023-08-12,3928,123
00003,C-004,0000006,2023-01-21,5834,196
00005,C-003,0000007,2023-05-06,733,147
00005,C-006,0000007,2023-06-24,7165,140
00009,C-005,0000015,2023-05-05,7901,175
00008,C-004,0000005,2023-03-25,3551,85
00015,C-003,0000021,2023-02-14,10282,136
00015,C-004,0000002,2023-05-12,5937,180
00009,C-004,0000004,2023-01-25,4552,172
00025,C-001,0000002,2023-06-28,15945,11
00018,C-003,0000010,2023-07-13,7723,188
00014,C-005,0000012,2023-05-16,3105,268
00004,C-002,0000006,2023-03-14,6994,179
00006,C-005,0000006,2023-08-15,4264,252
00025,C-002,0000008,2023-02-16,1215,271
00010,C-001,0000016,2023-06-15,8519,45
00009,C-003,0000018,2023-05-27,9811,105
00019,C-005,0000010,2023-06-14,1066,107
00019,C-002,0000009,2023-02-25,3895,80
00019,C-002,0000006,2023-08-04,12194,252
00021,C-002,0000005,2023-06-28,2455,236
00006,C-006,0000013,2023-04-05,14888,12
00023,C-006,0000003,2023-07-05,15276,121
00017,C-004,0000009,2023-01-20,13520,47
00025,C-004,0000010,2023-02-16,9196,127
00015,C-001,0000010,2023-07-12,461,182
00021,C-002,0000018,2023-06-16,8217,257
00024,C-003,0000019,2023-04-13,1864,277
00017,C-001,0000007,2023-02-21,3283,72
00014,C-006,0000019,2023-05-11,5967,247
00025,C-002,0000007,2023-04-15,12084,334
00005,C-006,0000003,2023-06-07,12397,179
00005,C-001,0000015,2023-06-27,1746,280
00009,C-002,0000006,2023-07-29,9022,104
00019,C-006,0000004,2023-06-02,5263,165
00008,C-002,0000001,2023-01-26,15473,91
00008,C-006,0000005,2023-03-02,5567,140
00002,C-003,0000022,2023-01-10,8111,111
00013,C-005,0000022,2023-06-27,2342,117
00009,C-006,0000008,2023-06-30,8650,19
00014,C-003,0000002,2023-07-08,4445,77
00005,C-002,0000013,2023-06-08,12531,86
00004,C-001,0000016,2023-08-18,3559,231
00017,C-003,0000006,2023-04-08,7890,300
00019,C-006,0000014,2023-08-08,3589,176
00019,C-001,0000012,2023-08-26,305,62
00005,C-006,0000014,2023-01-14,1897,161
00018,C-005,0000020,2023-08-11,18495,298
00023,C-005,0000017,2023-05-31,11103,24
00002,C-004,0000007,2023-07-11,4162,11
00011,C-006,0000021,2023-03-02,3357,308
00023,C-003,0000018,2023-07-13,7034,94
00008,C-001,0000013,2023-08-03,9897,143
00015,C-001,0000003,2023-03-01,15653,175
00021,C-004,0000015,2023-04-13,7899,148
00013,C-006,0000014,2023-02-14,10645,172
00010,C-002,0000015,2023-07-26,873,224
00007,C-001,0000010,2023-01-27,6338,128
00001,C-002,0000003,2023-04-14,31,451
00005,C-005,0000017,2023-05-19,7108,142
00016,C-002,0000009,2023-02-09,5466,56
00007,C-001,0000013,2023-05-25,2462,60
00005,C-003,0000016,2023-01-26,4194,80
00013,C-002,0000015,2023-07-04,1994,299
00025,C-002,0000017,2023-04-13,12124,80
00003,C-003,0000004,2023-01-25,5884,117
00022,C-005,0000002,2023-04-25,2639,80
00022,C-005,0000009,2023-06-10,5031,401
00023,C-004,0000015,2023-08-22,11511,56
00002,C-002,0000006,2023-06-27,15022,211
00016,C-002,0000008,2023-06-30,4517,40
00001,C-002,0000017,2023-08-30,10779,99
00011,C-003,0000018,2023-08-23,1146,60
00022,C-004,0000005,2023-08-26,2519,45
00003,C-003,0000008,2023-03-09,597,158
00021,C-001,0000010,2023-04-20,1859,24
00010,C-006,0000021,2023-06-10,5194,547
00016,C-003,0000011,2023-02-08,961,155
00007,C-003,0000015,2023-08-25,5347,23
00024,C-002,0000003,2023-02-16,9805,76
00018,C-001,0000005,2023-05-30,13205,26
00003,C-004,0000007,2023-06-29,5929,65
00003,C-005,0000012,2023-06-16,517,141
00007,C-001,0000021,2023-03-04,2883,145
00015,C-004,0000003,2023-03-15,1638,454
00015,C-004,0000007,2023-01-27,10791,88
00013,C-006,0000010,2023-07-05,1093,115
00009,C-005,0000021,2023-03-29,3408,316
00010,C-006,0000017,2023-05-12,4754,37
00005,C-005,0000010,2023-03-11,8281,47
00007,C-004,0000009,2023-07-11,4982,299
00006,C-004,0000019,2023-08-01,13998,60
00006,C-001,0000013,2023-02-16,13106,199
00015,C-005,0000006,2023-04-13,15729,256
00005,C-002,0000019,2023-02-14,54,399
00025,C-003,0000003,2023-03-14,10857,73
00005,C-003,0000013,2023-04-26,12413,25
00001,C-006,0000016,2023-04-05,3669,209
00022,C-006,0000010,2023-03-03,13555,279
00017,C-005,0000013,2023-06-13,2334,171
00012,C-004,0000022,2023-02-14,8973,360
00014,C-004,0000005,2023-04-18,8610,188
00005,C-004,0000002,2023-02-01,3432,452
00024,C-004,0000008,2023-08-04,2283,155
00020,C-004,0000017,2023-04-05,7190,165
00011,C-003,0000005,2023-01-26,11303,166
00017,C-001,0000006,2023-01-21,18911,171
00017,C-006,0000006,2023-08-22,6233,178
00017,C-001,0000010,2023-01-27,2335,233
00008,C-001,0000007,2023-02-16,11100,73
00024,C-005,0000018,2023-01-03,3591,47
00011,C-005,0000015,2023-08-24,5209,2
00005,C-005,0000013,2023-02-07,6315,398
00010,C-003,0000004,2023-02-11,4455,117
00017,C-006,0000011,2023-03-29,6079,78
00012,C-005,0000003,2023-06-15,696,363
00018,C-001,0000004,2023-04-26,564,151
00007,C-003,0000011,2023-07-15,4480,261
00013,C-002,0000011,2023-06-23,1094,22
00018,C-003,0000020,2023-01-11,15870,449
00013,C-001,0000007,2023-02-09,2530,297
00002,C-001,0000017,2023-06-06,11258,217
00024,C-001,0000021,2023-08-10,6180,230
00019,C-003,0000004,2023-01-04,2496,45
00020,C-006,0000022,2023-04-08,10964,16
00009,C-001,0000012,2023-03-02,4013,409
00002,C-006,0000010,2023-06-15,4919,746
00001,C-003,0000006,2023-02-14,5602,51
00016,C-001,0000006,2023-07-05,3564,372
00009,C-002,0000001,2023-01-12,8313,493
00015,C-002,0000001,2023-03-03,8447,96
00001,C-004,0000012,2023-05-18,2646,198
00006,C-002,0000021,2023-07-28,2707,198
00015,C-001,0000016,2023-02-07,1710,108
00020,C-002,0000008,2023-05-30,318,417
00010,C-003,0000018,2023-04-25,9480,26
00013,C-006,0000002,2023-02-16,6393,44
00021,C-003,0000010,2023-05-04,1356,60
00002,C-006,0000022,2023-06-02,7911,74
00018,C-005,0000021,2023-07-11,2583,501
00013,C-004,0000013,2023-06-07,66,65
00004,C-001,0000017,2023-07-06,10669,150
00016,C-002,0000018,2023-06-15,10994,152
00024,C-002,0000001,2023-04-14,1260,227
00022,C-002,0000010,2023-08-08,492,164
00012,C-001,0000010,2023-03-29,1017,28
00014,C-003,0000011,2023-07-04,4111,81
00025,C-002,0000005,2023-02-16,504,105
00008,C-006,0000013,2023-05-02,2884,163
00002,C-002,0000009,2023-07-21,11862,105
00006,C-003,0000005,2023-08-18,8565,237
00017,C-005,0000002,2023-06-22,538,271
00022,C-001,0000003,2023-07-19,5232,125
00023,C-001,0000003,2023-08-12,7916,84
00023,C-005,0000019,2023-06-07,6016,143
00012,C-006,0000003,2023-03-08,7505,97
00025,C-003,0000019,2023-04-08,1591,182
00015,C-006,0000009,2023-05-06,740,205
00014,C-002,0000010,2023-05-31,4591,11
00002,C-003,0000001,2023-01-13,2687,324
00018,C-005,0000022,2023-03-15,735,77
00020,C-006,0000003,2023-02-16,1161,311
00003,C-005,0000022,2023-01-14,8078,189
00008,C-003,0000015,2023-03-21,7468,111
00014,C-006,0000010,2023-05-17,7588,342
00022,C-004,0000002,2023-08-08,15373,57
00023,C-006,0000012,2023-04-26,3908,86
00023,C-003,0000022,2023-04-15,3741,255
00005,C-006,0000009,2023-05-19,6212,561
00018,C-006,0000010,2023-01-10,2924,25
00010,C-004,0000006,2023-05-04,502,241
00014,C-006,0000015,2023-04-05,6594,270
00020,C-002,0000006,2023-01-17,961,71
00014,C-002,0000013,2023-03-22,11370,170
00024,C-003,0000015,2023-07-05,6068,94
00005,C-006,0000008,2023-04-27,8910,355
00017,C-006,0000017,2023-08-12,6865,75
00004,C-001,0000020,2023-03-11,805,259
00001,C-001,0000014,2023-05-13,9852,221
00018,C-005,0000004,2023-05-12,11823,90
00007,C-005,0000018,2023-01-12,684,202
00023,C-004,0000012,2023-03-29,14002,388
00014,C-002,0000007,2023-03-14,8745,12
00009,C-004,0000005,2023-05-24,9294,201
00018,C-006,0000011,2023-01-28,8832,79
00013,C-002,0000017,2023-05-24,3475,104
00007,C-003,0000003,2023-08-19,312,204
00011,C-003,0000013,2023-05-17,4791,335
00001,C-005,0000015,2023-06-07,6646,117
00025,C-006,0000011,2023-07-26,594,229
00024,C-002,0000009,2023-07-28,2346,406
00011,C-002,0000022,2023-05-23,5083,368
00001,C-001,0000001,2024-01-04,6340,187
00002,C-002,0000002,2024-08-01,9006,90
00003,C-002,0000003,2024-07-07,5159,87
00004,C-003,0000003,2024-04-27,13371,349
00001,C-001,0000003,2024-02-24,14792,182
00002,C-002,0000004,2024-06-06,6429,40
00005,C-001,0000005,2024-01-25,15901,188
00006,C-003,0000006,2024-03-24,3400,77
00001,C-004,0000007,2024-04-20,4358,63
00007,C-003,0000005,2024-07-04,3356,111
00008,C-001,0000004,2024-01-13,5288,67
00009,C-005,0000008,2024-03-10,4244,11
00010,C-006,0000009,2024-01-13,1672,277
00011,C-004,0000010,2024-07-28,182,167
00012,C-004,0000003,2024-08-03,8951,189
00013,C-003,0000011,2024-01-26,7272,385
00002,C-006,0000011,2024-02-14,4865,42
00014,C-005,0000004,2024-04-05,3175,149
00013,C-006,0000012,2024-02-16,10138,250
00015,C-001,0000002,2024-06-08,1207,174
00007,C-003,0000009,2024-06-27,8223,92
00006,C-005,0000013,2024-02-17,1441,152
00012,C-005,0000006,2024-05-30,5612,159
00016,C-001,0000010,2024-03-14,3562,111
00017,C-003,0000009,2024-02-28,8385,122
00011,C-002,0000014,2024-01-26,181,330
00014,C-006,0000013,2024-02-09,1800,191
00016,C-005,0000009,2024-07-07,4449,113
00018,C-004,0000015,2024-07-05,10113,155
00018,C-004,0000016,2024-06-15,5933,303
00002,C-004,0000002,2024-05-24,2007,124
00008,C-001,0000005,2024-06-29,14087,157
00019,C-003,0000016,2024-05-11,4800,90
00011,C-001,0000017,2024-06-30,8102,138
00020,C-006,0000006,2024-05-11,2322,71
00014,C-005,0000016,2024-07-22,10245,329
00020,C-001,0000007,2024-08-24,2930,344
00021,C-004,0000006,2024-07-07,170,75
00022,C-003,0000002,2024-05-19,4247,14
00011,C-002,0000016,2024-07-04,2696,605
00021,C-005,0000006,2024-06-02,1084,16
00011,C-005,0000018,2024-04-15,17037,347
00010,C-006,0000019,2024-07-11,5706,247
00020,C-002,0000013,2024-02-23,6682,139
00023,C-006,0000017,2024-08-22,8193,100
00017,C-005,0000003,2024-02-16,7568,206
00002,C-005,0000007,2024-01-13,10772,156
00015,C-003,0000012,2024-02-14,7467,18
00014,C-002,0000009,2024-06-10,4986,311
00015,C-002,0000014,2024-07-07,5694,177
00015,C-006,0000017,2024-03-24,5879,75
00007,C-003,0000014,2024-06-06,9772,22
00024,C-003,0000010,2024-07-19,105,140
00013,C-005,0000018,2024-04-19,16415,80
00012,C-002,0000002,2024-07-19,2553,183
00001,C-006,0000010,2024-07-15,474,25
00025,C-004,0000013,2024-02-14,3874,19
00007,C-006,0000005,2024-05-18,17718,430
00009,C-003,0000014,2024-06-30,16572,57
00020,C-003,0000007,2024-06-02,5220,216
00020,C-003,0000010,2024-06-28,1797,49
00012,C-003,0000011,2024-05-16,296,182
00021,C-006,0000020,2024-05-26,3597,288
00011,C-002,0000017,2024-07-06,6580,147
00005,C-002,0000005,2024-05-27,12233,11
00019,C-003,0000021,2024-04-14,2243,11
00002,C-003,0000011,2024-08-10,22943,14
00022,C-002,0000007,2024-07-04,10591,430
00005,C-002,0000011,2024-07-08,6469,59
00004,C-005,0000003,2024-07-22,10464,109
00003,C-005,0000019,2024-03-02,14154,105
00003,C-001,0000017,2024-01-10,6031,9
00001,C-004,0000015,2024-03-11,3308,258
00020,C-004,0000003,2024-06-20,1120,283
00002,C-001,0000011,2024-08-26,2303,222
00014,C-006,0000012,2024-07-13,723,33
00022,C-005,0000013,2024-02-11,1414,261
00012,C-005,0000008,2024-01-27,9002,193
00002,C-001,0000005,2024-01-31,5284,136
00022,C-005,0000015,2024-08-18,10959,23
00020,C-005,0000018,2024-06-30,15532,22
00024,C-003,0000014,2024-08-23,317,337
00007,C-004,0000001,2024-08-01,71,188
00014,C-004,0000006,2024-05-25,9317,11
00014,C-006,0000011,2024-01-10,4791,86
00018,C-003,0000022,2024-02-07,6167,114
00011,C-005,0000008,2024-05-12,11741,433
00023,C-003,0000013,2024-03-07,8520,443
00018,C-003,0000002,2024-04-05,8279,453
00020,C-006,0000021,2024-01-03,7561,336
00018,C-001,0000009,2024-03-24,6702,285
00023,C-002,0000018,2024-07-07,4759,10
00002,C-005,0000006,2024-07-26,709,263
00019,C-003,0000011,2024-07-07,2003,110
00011,C-006,0000007,2024-07-15,3248,64
00014,C-004,0000008,2024-04-01,52,95
00013,C-003,0000009,2024-06-20,2135,6
00021,C-001,0000014,2024-06-29,15540,520
00012,C-005,0000007,2024-06-15,1118,114
00016,C-005,0000006,2024-04-08,13999,179
00018,C-003,0000018,2024-03-14,6266,31
00020,C-005,0000014,2024-07-15,1537,386
00021,C-002,0000009,2024-04-19,6070,80
00012,C-005,0000005,2024-03-28,4861,286
00007,C-006,0000013,2024-03-04,8993,97
00011,C-004,0000022,2024-08-02,150,40
00016,C-001,0000013,2024-08-25,5594,41
00012,C-005,0000017,2024-02-25,9377,167
00021,C-002,0000008,2024-06-07,11315,134
00004,C-002,0000013,2024-04-12,2048,506
00025,C-002,0000013,2024-07-06,12563,101
00021,C-001,0000004,2024-01-19,6884,182
00023,C-003,0000014,2024-01-05,6106,90
00023,C-006,0000022,2024-01-24,12635,145
00019,C-003,0000010,2024-04-06,664,285
00006,C-003,0000014,2024-06-15,7045,21
00003,C-006,0000020,2024-01-28,1805,47
00021,C-002,0000021,2024-03-16,513,131
00008,C-003,0000010,2024-02-21,13700,389
00021,C-005,0000016,2024-02-16,19996,94
00001,C-006,0000013,2024-01-13,2190,29
00021,C-003,0000009,2024-03-23,8727,523
00015,C-006,0000013,2024-06-16,911,126
00005,C-002,0000018,2024-04-14,7621,46
00021,C-001,0000009,2024-01-25,5055,60
00004,C-002,0000017,2024-03-11,5231,23
00024,C-001,0000017,2024-07-28,17104,103
00012,C-004,0000006,2024-03-09,1642,43
00016,C-003,0000008,2024-06-28,10322,182
00012,C-003,0000012,2024-07-28,2716,423
00021,C-006,0000005,2024-08-15,5598,51
00017,C-003,0000016,2024-01-12,2997,280
00013,C-004,0000015,2024-03-24,7946,7
00002,C-001,0000012,2024-07-25,4991,92
00005,C-006,0000005,2024-08-01,4152,424
00002,C-002,0000011,2024-05-16,22702,168
00014,C-002,0000004,2024-08-10,6014,141
00004,C-002,0000009,2024-01-05,2789,27
00025,C-001,0000004,2024-07-11,6504,116
00019,C-005,0000006,2024-04-25,434,31
00003,C-004,0000014,2024-04-04,12314,129
00009,C-005,0000018,2024-04-12,9877,106
00019,C-004,0000002,2024-08-02,2043,121
00003,C-004,0000016,2024-06-28,8729,272
00025,C-003,0000009,2024-07-05,4907,128
00008,C-004,0000019,2024-06-07,2278,49
00007,C-004,0000004,2024-01-18,1108,27
00007,C-003,0000020,2024-01-04,14958,206
00018,C-003,0000005,2024-01-31,3021,19
00021,C-002,0000017,2024-03-14,3677,152
00022,C-003,0000022,2024-04-29,7000,500
00005,C-002,0000004,2024-02-07,10902,116
00017,C-001,0000011,2024-03-31,2587,172
00012,C-002,0000021,2024-03-16,5078,81
00011,C-001,0000009,2024-01-25,8360,203
00002,C-002,0000020,2024-06-20,3567,426
00003,C-001,0000006,2024-03-29,9187,173
00015,C-003,0000008,2024-07-12,917,140
00001,C-006,0000004,2024-07-11,6199,132
00011,C-006,0000004,2024-01-19,3369,180
00020,C-005,0000002,2024-04-05,10527,82
00001,C-006,0000012,2024-02-21,7928,12
00008,C-004,0000021,2024-05-20,14494,15
00010,C-003,0000012,2024-07-29,3112,107
00009,C-005,0000014,2024-01-28,9618,44
00012,C-001,0000021,2024-07-19,4198,107
00010,C-004,0000016,2024-04-13,10927,11
00014,C-002,0000003,2024-02-11,10759,20
00014,C-004,0000012,2024-03-02,6250,111
00025,C-003,0000015,2024-03-02,1104,195
00002,C-005,0000005,2024-07-28,13436,6
00021,C-002,0000006,2024-01-07,1855,563
00007,C-001,0000015,2024-04-12,5799,169
00002,C-006,0000017,2024-06-27,3632,71
00001,C-003,0000007,2024-01-14,5461,456
00011,C-001,0000020,2024-02-07,5316,389
00001,C-003,0000008,2024-03-23,16060,28
00012,C-002,0000003,2024-01-10,7804,157
00005,C-001,0000019,2024-03-17,10751,44
00003,C-005,0000013,2024-01-21,12157,54
00009,C-003,0000015,2024-07-04,9402,401
00017,C-006,0000003,2024-07-04,3653,185
00024,C-005,0000016,2024-08-10,320,201
00018,C-003,0000007,2024-04-01,7619,12
00003,C-002,0000018,2024-02-22,2844,158
00022,C-001,0000015,2024-01-03,11946,192
00011,C-002,0000010,2024-05-31,5055,241
00024,C-001,0000005,2024-01-03,10378,301
00016,C-004,0000021,2024-01-27,595,461
00009,C-001,0000007,2024-01-28,640,71
00015,C-003,0000011,2024-06-28,3717,322
00016,C-001,0000019,2024-03-02,5057,41
00019,C-003,0000006,2024-05-27,3730,27
00018,C-005,0000017,2024-06-30,13787,85
00009,C-006,0000003,2024-06-07,2206,79
00017,C-005,0000022,2024-05-12,4672,103
00009,C-004,0000018,2024-07-29,7668,69
00018,C-001,0000015,2024-08-03,8339,270
00009,C-002,0000020,2024-08-18,7549,153
00002,C-004,0000004,2024-06-14,3609,46
00013,C-001,0000015,2024-06-30,7109,80
00022,C-004,0000001,2024-06-13,1293,201
00025,C-001,0000008,2024-04-27,15366,57
00004,C-003,0000015,2024-07-27,3766,33
00010,C-006,0000002,2024-04-20,1665,465
00008,C-002,0000013,2024-01-04,8973,134
00025,C-003,0000001,2024-02-21,10577,96
00011,C-003,0000015,2024-01-05,8857,50
00013,C-002,0000010,2024-07-15,6756,45
00007,C-003,0000019,2024-05-25,5533,63
00011,C-006,0000009,2024-04-20,3714,352
00003,C-005,0000005,2024-06-02,907,246
00012,C-001,0000004,2024-05-13,22559,84
00013,C-004,0000020,2024-08-03,1517,147
00013,C-003,0000012,2024-05-25,770,389
00002,C-001,0000018,2024-03-16,7623,80
00004,C-003,0000008,2024-07-04,3418,117
00001,C-002,0000007,2024-07-05,4056,137
00023,C-005,0000006,2024-03-15,5433,450
00009,C-001,0000018,2024-08-22,6017,71
00025,C-003,0000022,2024-01-12,3610,122
00012,C-001,0000020,2024-06-10,302,154
00017,C-003,0000003,2024-03-25,6063,290
00008,C-002,0000017,2024-07-27,3590,106
00016,C-001,0000021,2024-04-15,16457,442
00014,C-002,0000008,2024-06-27,4814,19
00001,C-001,0000022,2024-04-14,5819,270
00016,C-003,0000016,2024-03-15,7825,100
00023,C-005,0000009,2024-03-18,9447,193
00007,C-002,0000009,2024-04-29,1448,67
00010,C-004,0000015,2024-02-25,3356,238
00016,C-005,0000012,2024-03-02,1031,55
00002,C-003,0000012,2024-06-20,9472,95
00013,C-006,0000015,2024-07-15,10573,179
00024,C-003,0000007,2024-05-12,3322,247
00010,C-004,0000011,2024-07-01,5318,281
00016,C-005,0000002,2024-08-08,416,59
00023,C-003,0000007,2024-07-25,8296,6
00019,C-001,0000010,2024-05-18,3857,54
00022,C-002,0000003,2024-07-15,14103,291
00015,C-002,0000022,2024-07-05,2453,43
00010,C-005,0000016,2024-07-04,5911,100
00024,C-001,0000022,2024-06-20,1515,230
00006,C-003,0000017,2024-01-25,4498,464
00017,C-004,0000013,2024-07-01,8755,38
00003,C-005,0000007,2024-04-13,2651,60
00013,C-001,0000004,2024-05-04,5119,77
00013,C-003,0000020,2024-08-04,3361,119
00013,C-002,0000022,2024-06-01,496,146
